acs_occ_code,n_soc6_mapped,acs_occ_title,soc_major,soc_major_nunique,llm_exposure_main,llm_exposure_model_robustness,complementarity_theta,complementarity_no_jobzone,m_index,m_no_jobzone,m_average_of_detail_products,m_no_jobzone_average_of_detail_products,annual_mean_wage,annual_median_wage,mapping_rows,llm_exposure_main_oews_weighted,complementarity_theta_oews_weighted,complementarity_no_jobzone_oews_weighted,m_index_oews_weighted,m_no_jobzone_oews_weighted
2805,1,Broadcast announcers and radio disc jockeys,27,1,0.5375,0.65,0.6243055555555554,0.5891666666666666,0.335564236111111,0.3166770833333333,0.335564236111111,0.3166770833333333,56110.0,37630.0,1.0,0.5375,0.6243055555555554,0.5891666666666666,0.335564236111111,0.3166770833333333
2810,1,"News analysts, reporters, and journalists",27,1,0.6333333333333333,0.65,0.6381944444444445,0.6058333333333333,0.40418981481481486,0.38369444444444445,0.40418981481481486,0.38369444444444445,63230.0,48370.0,1.0,0.6333333333333333,0.6381944444444445,0.6058333333333333,0.40418981481481486,0.38369444444444445
2825,1,Public relations specialists,27,1,0.7878787878787878,0.5909090909090909,0.6122916666666667,0.57475,0.48241161616161615,0.4528333333333333,0.48241161616161615,0.4528333333333333,73250.0,62800.0,1.0,0.7878787878787878,0.6122916666666667,0.57475,0.48241161616161615,0.4528333333333333
2830,1,Editors,27,1,0.6470588235294118,0.6470588235294118,0.6125,0.575,0.39632352941176474,0.3720588235294118,0.39632352941176474,0.3720588235294118,76400.0,63350.0,1.0,0.6470588235294118,0.6125,0.575,0.39632352941176474,0.3720588235294117
2840,1,Technical writers,27,1,0.6333333333333333,0.7,0.5297916666666667,0.47575,0.3355347222222222,0.30130833333333334,0.3355347222222222,0.30130833333333334,81470.0,78060.0,1.0,0.6333333333333333,0.5297916666666667,0.47575,0.3355347222222222,0.30130833333333334
2850,1,Writers and authors,27,1,0.7742165242165242,0.8771367521367521,0.5281597222222222,0.4737916666666666,0.40890998437005377,0.3668173373694206,0.41130327041785375,0.3696892806267806,81120.0,69510.0,1.0,0.7742165242165242,0.5281597222222222,0.47379166666666656,0.40890998437005377,0.3668173373694206
2861,1,Interpreters and translators,27,1,0.84,0.88,0.6279861111111111,0.5935833333333334,0.5275083333333334,0.49861,0.5275083333333334,0.49861,58400.0,49110.0,1.0,0.84,0.6279861111111111,0.5935833333333334,0.5275083333333334,0.49861
2862,1,Court reporters and simultaneous captioners,27,1,0.5208333333333333,0.9583333333333331,0.5251388888888889,0.5101666666666667,0.27350983796296297,0.2657118055555555,0.27350983796296297,0.2657118055555555,65240.0,60380.0,1.0,0.5208333333333333,0.5251388888888889,0.5101666666666667,0.27350983796296297,0.2657118055555555
2865,1,"Media and communication workers, all other",,0,,,,,,,,,,,,,,,,
2905,5,Other media and communication equipment workers,27,1,0.22145337301587298,0.3858713624338624,0.5919212962962962,0.5903055555555555,0.15662907848324512,0.15627235449735447,0.15662907848324512,0.15627235449735447,57992.5,51382.5,4.0,0.26383604574444686,0.5961503448983254,0.5953804138779906,0.16271042964843446,0.16258415647357485
2910,1,Photographers,27,1,0.21875,0.3854166666666666,0.6128472222222223,0.6154166666666667,0.13406032986111113,0.13462239583333335,0.13406032986111113,0.13462239583333335,48210.0,38950.0,1.0,0.21875,0.6128472222222223,0.6154166666666667,0.13406032986111113,0.13462239583333335
2920,2,"Television, video, and film camera operators and editors",27,1,0.327020202020202,0.476010101010101,0.580798611111111,0.5569583333333333,0.18626753647586977,0.17483417508417506,0.18626753647586977,0.17483417508417506,68870.0,55955.0,2.0,0.3503138401192634,0.5767490627659329,0.5488904298626923,0.1984721650135988,0.18516939351424963
300,1,Architectural and engineering managers,11,1,0.3307881773399014,0.4426108374384236,0.6903819444444445,0.6484583333333334,0.22837018507115484,0.21450235016420358,0.22925319854953471,0.21446344417077173,158970.0,152350.0,1.0,0.3307881773399014,0.6903819444444445,0.6484583333333334,0.22837018507115484,0.21450235016420355
3000,1,Chiropractors,29,1,0.3181818181818182,0.4545454545454546,0.7491666666666668,0.6990000000000001,0.23837121212121215,0.22240909090909092,0.23837121212121215,0.22240909090909092,81240.0,75000.0,1.0,0.3181818181818182,0.7491666666666668,0.6990000000000001,0.23837121212121215,0.22240909090909092
3010,5,Dentists,29,1,0.14897727272727274,0.15886363636363635,0.7988020833333334,0.7585625,0.11868529829545454,0.11262690340909091,0.11868529829545454,0.11262690340909091,222407.5,130660.0,4.0,0.21660178574135552,0.7982455116447111,0.7578946139736533,0.17278989712659357,0.1640275194036412
3030,1,Dietitians and nutritionists,29,1,0.4634146341463415,0.5487804878048781,0.6620833333333332,0.5945,0.30681910569105686,0.2755,0.30681910569105686,0.2755,65620.0,61650.0,1.0,0.4634146341463415,0.6620833333333332,0.5945,0.30681910569105686,0.2755
3040,1,Optometrists,29,1,0.05,0.3,0.7180555555555556,0.6616666666666666,0.035902777777777777,0.03308333333333333,0.035902777777777777,0.03308333333333333,125440.0,124300.0,1.0,0.05,0.7180555555555556,0.6616666666666666,0.035902777777777777,0.03308333333333333
3050,1,Pharmacists,29,1,0.3999999999999999,0.4285714285714285,0.7170138888888888,0.6604166666666665,0.2868055555555555,0.26416666666666655,0.2868055555555555,0.26416666666666655,125690.0,128570.0,1.0,0.3999999999999999,0.7170138888888888,0.6604166666666665,0.2868055555555555,0.26416666666666655
3090,13,Physicians,29,1,0.35819872111608525,0.42310266110173494,0.7468066077441077,0.6961679292929293,0.27537694902072346,0.2564001030563356,0.27540945602995676,0.25643911146741555,276085.3846153846,170480.0,13.0,0.34998489342825645,0.7569979289828279,0.7083975147793936,0.26671672509880584,0.2493431183131513
310,1,Food service managers,11,1,0.3958333333333333,0.4166666666666666,0.6363888888888889,0.6836666666666666,0.25190393518518517,0.2706180555555555,0.25190393518518517,0.2706180555555555,63970.0,59440.0,1.0,0.3958333333333333,0.6363888888888889,0.6836666666666668,0.25190393518518517,0.2706180555555555
3100,4,Surgeons,29,1,0.2645969498910675,0.37363834422657954,0.7829861111111112,0.7395833333333335,0.26483353758169936,0.2501531862745099,0.26483353758169936,0.2501531862745099,288873.3333333333,,3.0,0.27546650355273977,0.7829861111111112,0.7395833333333335,0.26483353758169936,0.2501531862745099
3110,1,Physician assistants,29,1,0.1101190476190476,0.2708333333333333,0.7496180555555555,0.6995416666666666,0.08254722635582008,0.07703286210317459,0.08266658399470897,0.07717609126984126,119460.0,121530.0,1.0,0.1101190476190476,0.7496180555555555,0.6995416666666666,0.08254722635582008,0.07703286210317459
3120,1,Podiatrists,29,1,0.2857142857142857,0.2857142857142857,0.7870833333333332,0.7445,0.22488095238095235,0.21271428571428572,0.22488095238095235,0.21271428571428572,158380.0,145840.0,1.0,0.2857142857142857,0.7870833333333332,0.7445,0.22488095238095235,0.21271428571428572
3140,1,Audiologists,29,1,0.4545454545454546,0.4545454545454546,0.6940277777777779,0.6328333333333334,0.3154671717171718,0.2876515151515152,0.3154671717171718,0.2876515151515152,86050.0,78950.0,1.0,0.4545454545454546,0.6940277777777779,0.6328333333333334,0.31546717171717187,0.2876515151515152
3150,1,Occupational therapists,29,1,0.34071969696969695,0.2890151515151515,0.7363194444444445,0.6835833333333333,0.2508785379840067,0.23291030618686867,0.2507122264309764,0.2327107323232323,89470.0,85570.0,1.0,0.34071969696969695,0.7363194444444445,0.6835833333333333,0.2508785379840067,0.23291030618686867
3160,1,Physical therapists,29,1,0.3404255319148936,0.1914893617021276,0.7763888888888889,0.7316666666666666,0.26430260047281323,0.24907801418439712,0.26430260047281323,0.24907801418439712,92920.0,95620.0,1.0,0.3404255319148936,0.7763888888888889,0.7316666666666666,0.26430260047281323,0.24907801418439712
3200,1,Radiation therapists,29,1,0.1707317073170731,0.2804878048780488,0.6310416666666666,0.63725,0.10773882113821133,0.10879878048780484,0.10773882113821133,0.10879878048780484,94000.0,82790.0,1.0,0.1707317073170731,0.6310416666666666,0.63725,0.10773882113821133,0.10879878048780484
3210,1,Recreational therapists,29,1,0.3636363636363636,0.3181818181818182,0.7138888888888889,0.6966666666666665,0.25959595959595955,0.25333333333333324,0.25959595959595955,0.25333333333333324,53900.0,47940.0,1.0,0.3636363636363636,0.7138888888888889,0.6966666666666665,0.25959595959595955,0.25333333333333324
3220,1,Respiratory therapists,29,1,0.1904761904761904,0.2023809523809523,0.6369444444444445,0.6443333333333334,0.1213227513227513,0.1227301587301587,0.1213227513227513,0.1227301587301587,68190.0,61830.0,1.0,0.1904761904761904,0.6369444444444445,0.6443333333333334,0.1213227513227513,0.1227301587301587
3230,1,Speech-language pathologists,29,1,0.3902439024390244,0.4512195121951219,0.705763888888889,0.6469166666666668,0.27542005420054205,0.2524552845528456,0.27542005420054205,0.2524552845528456,85820.0,79060.0,1.0,0.3902439024390244,0.705763888888889,0.6469166666666668,0.27542005420054205,0.2524552845528456
3245,2,Other therapists,29,1,0.3747872340425532,0.3128014184397163,0.6634375,0.626125,0.2484002881205674,0.2340186436170213,0.24684923906619388,0.233061640070922,59530.0,53720.0,2.0,0.3861208636102253,0.661118447993448,0.6200841523341524,0.25505029189973344,0.23885087984212452
3250,1,Veterinarians,29,1,0.2297297297297297,0.2702702702702703,0.7738888888888888,0.7286666666666666,0.17778528528528525,0.16739639639639634,0.17778528528528525,0.16739639639639634,109920.0,100370.0,1.0,0.2297297297297297,0.7738888888888888,0.7286666666666666,0.17778528528528525,0.16739639639639634
3255,1,Registered nurses,29,1,0.33498318867776994,0.38019000703729766,0.7112916666666667,0.6855499999999999,0.23827075057992544,0.22964772499804514,0.23830696573009788,0.22876107136341123,82750.0,77600.0,1.0,0.33498318867776994,0.7112916666666667,0.6855499999999999,0.23827075057992542,0.22964772499804514
3256,1,Nurse anesthetists,29,1,0.125,0.1666666666666666,0.7582638888888888,0.7099166666666666,0.0947829861111111,0.08873958333333333,0.0947829861111111,0.08873958333333333,202470.0,195610.0,1.0,0.125,0.7582638888888888,0.7099166666666666,0.0947829861111111,0.08873958333333333
3258,2,"Nurse practitioners, and nurse midwives",29,1,0.3037488708220415,0.4358626919602529,0.7501388888888889,0.7001666666666666,0.22777545668975202,0.2125807738632941,0.22777545668975202,0.2125807738632941,116125.0,116755.0,2.0,0.31410733200715923,0.7435084167445783,0.6922101000934937,0.23353174282690362,0.21741662499085246
3261,1,Acupuncturists,29,1,0.3055555555555555,0.1666666666666666,0.7195833333333332,0.6635,0.21987268518518513,0.2027361111111111,0.21987268518518513,0.2027361111111111,71770.0,60570.0,1.0,0.3055555555555555,0.7195833333333332,0.6635,0.21987268518518513,0.2027361111111111
3270,1,"Healthcare diagnosing or treating practitioners, all other",29,1,0.3157051282051282,0.4963942307692307,0.68625,0.6234999999999999,0.21665264423076924,0.19684214743589742,0.21558204237891737,0.1955574252136752,113230.0,100300.0,1.0,0.3157051282051282,0.68625,0.6234999999999999,0.21665264423076924,0.19684214743589742
3300,1,Clinical laboratory technologists and technicians,29,1,0.14768130815544608,0.28251539408866994,0.5960243055555556,0.5552291666666667,0.08802164913688576,0.08199696965939153,0.12453324310686917,0.1158487587233169,56910.0,57800.0,1.0,0.14768130815544608,0.5960243055555556,0.5552291666666667,0.08802164913688576,0.08199696965939153
3310,1,Dental hygienists,29,1,0.09375,0.1875,0.58,0.5760000000000001,0.05437499999999999,0.054000000000000006,0.05437499999999999,0.054000000000000006,81360.0,77810.0,1.0,0.09375,0.58,0.5760000000000001,0.054375,0.05400000000000001
3321,1,Cardiovascular technologists and technicians,29,1,0.1714285714285714,0.3571428571428571,0.6204861111111112,0.6245833333333334,0.10636904761904761,0.10707142857142857,0.10636904761904761,0.10707142857142857,62020.0,60570.0,1.0,0.1714285714285714,0.6204861111111112,0.6245833333333334,0.10636904761904761,0.10707142857142857
3322,1,Diagnostic medical sonographers,29,1,0.2894736842105263,0.3026315789473684,0.5829861111111111,0.5795833333333333,0.16875913742690057,0.16777412280701756,0.16875913742690057,0.16777412280701756,80680.0,77740.0,1.0,0.2894736842105263,0.5829861111111111,0.5795833333333333,0.16875913742690057,0.16777412280701756
3323,1,Radiologic technologists and technicians,29,1,0.2807017543859649,0.3771929824561403,0.6232638888888888,0.6279166666666667,0.1749512670565302,0.17625730994152047,0.1749512670565302,0.17625730994152047,66490.0,61370.0,1.0,0.2807017543859649,0.623263888888889,0.6279166666666667,0.1749512670565302,0.17625730994152047
3324,1,Magnetic resonance imaging technologists,29,1,0.2222222222222222,0.3222222222222222,0.6246527777777778,0.6295833333333334,0.13881172839506173,0.1399074074074074,0.13881172839506173,0.1399074074074074,77820.0,77360.0,1.0,0.2222222222222222,0.6246527777777778,0.6295833333333334,0.13881172839506173,0.1399074074074074
3330,2,Nuclear medicine technologists and medical dosimetrists,29,1,0.2790322580645161,0.3701612903225806,0.6240972222222222,0.6289166666666667,0.16105734767025084,0.16230107526881718,0.16105734767025084,0.16230107526881718,104800.0,103015.0,2.0,0.26321524086241616,0.6240972222222222,0.6289166666666667,0.16105734767025084,0.16230107526881718
335,2,Entertainment and recreation managers,11,1,0.43382352941176466,0.463235294117647,0.6813888888888888,0.6976666666666667,0.3306740196078431,0.3385735294117647,0.3306740196078431,0.3385735294117647,81500.0,69455.0,2.0,0.39990954443287097,0.6813888888888888,0.6976666666666667,0.3306740196078431,0.3385735294117647
340,1,Lodging managers,11,1,0.3804347826086956,0.4565217391304347,0.7010416666666667,0.68125,0.266700634057971,0.2591711956521739,0.266700634057971,0.2591711956521739,67770.0,59430.0,1.0,0.3804347826086956,0.7010416666666667,0.68125,0.266700634057971,0.2591711956521739
3401,1,Emergency medical technicians,29,1,0.2083333333333333,0.2083333333333333,,,,,,,36690.0,35470.0,1.0,0.2083333333333333,,,,
3402,1,Paramedics,29,1,0.1923076923076923,0.1538461538461538,,,,,,,49500.0,46770.0,1.0,0.1923076923076923,,,,
3421,1,Pharmacy technicians,29,1,0.4264705882352941,0.4264705882352941,0.5719444444444445,0.5663333333333334,0.24391748366013072,0.24152450980392157,0.24391748366013072,0.24152450980392157,37970.0,36740.0,1.0,0.42647058823529416,0.5719444444444445,0.5663333333333334,0.24391748366013072,0.24152450980392157
3422,1,Psychiatric technicians,29,1,0.34,0.12,0.6315277777777778,0.6378333333333334,0.21471944444444446,0.21686333333333335,0.21471944444444446,0.21686333333333335,38000.0,36570.0,1.0,0.34,0.6315277777777778,0.6378333333333334,0.21471944444444446,0.21686333333333335
3423,1,Surgical technologists,29,1,0.0166666666666666,0.0666666666666666,0.6632638888888889,0.6759166666666667,0.011054398148148105,0.011265277777777733,0.011054398148148105,0.011265277777777733,53590.0,48530.0,1.0,0.0166666666666666,0.663263888888889,0.6759166666666668,0.011054398148148105,0.011265277777777733
3424,1,Veterinary technologists and technicians,29,1,0.1475409836065573,0.1639344262295082,0.6223611111111111,0.6268333333333334,0.09182377049180324,0.092483606557377,0.09182377049180324,0.092483606557377,38250.0,36850.0,1.0,0.1475409836065573,0.6223611111111111,0.6268333333333334,0.09182377049180324,0.092483606557377
3430,2,Dietetic technicians and ophthalmic medical technicians,29,1,0.2591533180778032,0.4362128146453089,0.6102777777777777,0.6123333333333334,0.16244092454869052,0.16383071128909227,0.16244092454869052,0.16383071128909227,37640.0,33350.0,2.0,0.18144151917193446,0.5962154249226892,0.5954585099072272,0.11137083520292639,0.11187201994287956
350,1,Medical and health services managers,11,1,0.3714285714285714,0.4285714285714285,0.6159027777777777,0.5790833333333333,0.22876388888888882,0.2150880952380952,0.22876388888888882,0.2150880952380952,119840.0,101340.0,1.0,0.3714285714285714,0.6159027777777777,0.5790833333333333,0.22876388888888882,0.2150880952380952
3500,1,Licensed practical and licensed vocational nurses,29,1,0.25,0.25,0.635625,0.64275,0.15890625,0.1606875,0.15890625,0.1606875,51850.0,48070.0,1.0,0.25,0.635625,0.64275,0.15890625,0.1606875
3515,1,Medical records specialists,29,1,0.5588235294117647,0.6176470588235294,,,,,,,48310.0,46660.0,1.0,0.5588235294117647,,,,
3520,1,"Opticians, dispensing",29,1,0.238095238095238,0.2857142857142857,0.6015972222222222,0.6019166666666667,0.14323743386243382,0.143313492063492,0.14323743386243382,0.143313492063492,43060.0,37570.0,1.0,0.238095238095238,0.6015972222222222,0.6019166666666667,0.14323743386243382,0.143313492063492
3545,3,Miscellaneous health technologists and technicians,29,1,0.1716178617040686,0.29575693304141576,0.6264737654320988,0.605101851851852,0.10741260644938407,0.10324351307040484,0.10577294748651907,0.10127592231496685,63003.333333333336,60220.0,3.0,0.25469834475756703,0.5850140701067184,0.5768751912219685,0.14814811320744747,0.14623878582342495
3550,5,Other healthcare practitioners and technical occupations,29,1,0.3718042755657955,0.37062137645755977,0.7044965277777777,0.6653958333333334,0.23446965663858022,0.2157593328003376,0.23446965663858022,0.2157593328003376,65350.0,58240.0,5.0,0.3449652945881228,0.7360363058266784,0.6985496894409938,0.20247682126295874,0.19024083593777572
360,1,Natural sciences managers,11,1,0.4865325432915346,0.5306967984934087,0.651712962962963,0.6087222222222223,0.3170795653664321,0.29616317093585254,0.3189636710915132,0.29735564282761473,156110.0,137900.0,1.0,0.48653254329153467,0.651712962962963,0.6087222222222223,0.3170795653664321,0.29616317093585254
3601,1,Home health aides,31,1,0.18589743589743585,0.14957264957264954,0.5665625,0.5998749999999999,0.105322516025641,0.11151522435897432,0.10718082264957263,0.11374519230769228,29260.0,29430.0,1.0,0.18589743589743588,0.5665625,0.5998749999999999,0.105322516025641,0.11151522435897432
3602,1,Personal care aides,31,1,0.18589743589743585,0.14957264957264954,0.5665625,0.5998749999999999,0.105322516025641,0.11151522435897432,0.10718082264957263,0.11374519230769228,29260.0,29430.0,1.0,0.18589743589743588,0.5665625,0.5998749999999999,0.105322516025641,0.11151522435897432
3603,1,Nursing assistants,31,1,0.135593220338983,0.1016949152542373,0.6252777777777777,0.6303333333333332,0.08478342749529186,0.08546892655367226,0.08478342749529186,0.08546892655367226,33250.0,30310.0,1.0,0.135593220338983,0.6252777777777777,0.6303333333333332,0.08478342749529186,0.08546892655367226
3605,2,Orderlies and psychiatric aides,31,1,0.0859375,0.0625,0.6126736111111111,0.6552083333333333,0.052294921875,0.05587890625,0.052294921875,0.05587890625,34040.0,30125.0,2.0,0.08314798339264531,0.6133257381046526,0.6559908857255832,0.05064190082542506,0.05411844231909845
3610,2,Occupational therapy assistants and aides,31,1,0.15331610680447885,0.25409130060292845,0.6675694444444444,0.6810833333333334,0.10369186046511625,0.10603229974160204,0.10369186046511625,0.10603229974160204,51395.0,47645.0,2.0,0.22078104360097128,0.6819955745436727,0.6983946894524072,0.15094114894489882,0.15463565350176203
3620,2,Physical therapist assistants and aides,31,1,0.127039627039627,0.1678321678321678,0.6119444444444444,0.6343333333333333,0.0768250615125615,0.07997562160062158,0.0768250615125615,0.07997562160062158,45555.0,45190.0,2.0,0.11781610524719671,0.6260500275633958,0.6437230981256891,0.07297274661207954,0.07531770649416732
3630,1,Massage therapists,31,1,0.1851851851851851,0.074074074074074,0.5804861111111111,0.5765833333333333,0.10749742798353905,0.10677469135802464,0.10749742798353905,0.10677469135802464,49260.0,46910.0,1.0,0.1851851851851851,0.5804861111111111,0.5765833333333333,0.10749742798353905,0.10677469135802464
3640,1,Dental assistants,31,1,0.1,0.2666666666666666,0.6315277777777777,0.6378333333333333,0.06315277777777777,0.06378333333333333,0.06315277777777777,0.06378333333333333,42510.0,38660.0,1.0,0.1,0.6315277777777777,0.6378333333333333,0.06315277777777777,0.06378333333333333
3645,1,Medical assistants,31,1,0.141025641025641,0.358974358974359,0.5875,0.585,0.08285256410256409,0.08249999999999998,0.08285256410256409,0.08249999999999998,38190.0,37190.0,1.0,0.141025641025641,0.5875,0.585,0.08285256410256409,0.08249999999999998
3646,1,Medical transcriptionists,31,1,0.2321428571428571,0.875,0.5682638888888889,0.5619166666666667,0.13191840277777775,0.13044494047619046,0.13191840277777775,0.13044494047619046,34220.0,30100.0,1.0,0.2321428571428571,0.5682638888888889,0.5619166666666667,0.13191840277777775,0.13044494047619046
3647,1,Pharmacy aides,31,1,0.14,0.38,0.5275694444444445,0.5530833333333334,0.07385972222222224,0.07743166666666668,0.07385972222222224,0.07743166666666668,34560.0,29930.0,1.0,0.14,0.5275694444444445,0.5530833333333334,0.07385972222222224,0.07743166666666668
3648,1,Veterinary assistants and laboratory animal caretakers,31,1,0.1481481481481481,0.2222222222222222,0.5950694444444445,0.6340833333333333,0.08815843621399176,0.09393827160493824,0.08815843621399176,0.09393827160493824,31780.0,29780.0,1.0,0.1481481481481481,0.5950694444444445,0.6340833333333333,0.08815843621399178,0.09393827160493824
3649,1,Phlebotomists,31,1,0.1097560975609756,0.1829268292682926,0.6521527777777778,0.6625833333333334,0.07157774390243901,0.07272256097560975,0.07157774390243901,0.07272256097560975,38450.0,37380.0,1.0,0.1097560975609756,0.6521527777777778,0.6625833333333334,0.07157774390243901,0.07272256097560975
3655,2,Other healthcare support workers,31,1,0.0711500974658869,0.23812134502923976,0.5901736111111111,0.6082083333333332,0.041892598007364064,0.04247384665367119,0.039721545375785115,0.039868583495776454,41555.0,37980.0,2.0,0.08065299270505938,0.5893707861579588,0.60167353166647,0.04744383493301224,0.04778863495341199
3700,1,First-line supervisors of correctional officers,33,1,0.2826086956521739,0.2826086956521739,0.7583333333333333,0.79,0.21431159420289853,0.22326086956521737,0.21431159420289853,0.22326086956521737,69750.0,62220.0,1.0,0.2826086956521739,0.7583333333333333,0.79,0.21431159420289853,0.22326086956521737
3710,1,First-line supervisors of police and detectives,33,1,0.3552631578947368,0.3289473684210526,0.7717361111111112,0.8060833333333334,0.2741694078947368,0.28637171052631577,0.2741694078947368,0.28637171052631577,98760.0,99330.0,1.0,0.3552631578947368,0.7717361111111112,0.8060833333333334,0.2741694078947368,0.28637171052631577
3720,1,First-line supervisors of firefighting and prevention workers,33,1,0.4056603773584905,0.4150943396226415,0.7975694444444444,0.8370833333333334,0.32354232180293496,0.3395715408805031,0.32354232180293496,0.3395715408805031,83270.0,78230.0,1.0,0.4056603773584904,0.7975694444444444,0.8370833333333334,0.32354232180293496,0.3395715408805031
3725,2,"Miscellaneous first-line supervisors, protective service workers",33,1,0.2619047619047618,0.4047619047619047,,,,,,,55080.0,50240.0,1.0,0.2619047619047618,,,,
3740,1,Firefighters,33,1,0.087719298245614,0.1403508771929824,0.7550694444444445,0.7860833333333334,0.0662341617933723,0.06895467836257307,0.0662341617933723,0.06895467836257307,55290.0,50700.0,1.0,0.087719298245614,0.7550694444444445,0.7860833333333334,0.0662341617933723,0.06895467836257307
3750,2,Fire inspectors,33,1,0.3798076923076923,0.2536057692307693,0.7246874999999999,0.7496250000000001,0.27516159188034184,0.2846169871794872,0.27516159188034184,0.2846169871794872,62010.0,53600.0,2.0,0.38308201585403656,0.7133128638137274,0.7359754365764729,0.2732142789045855,0.28188729278301816
3801,1,Bailiffs,33,1,0.1607142857142857,0.0357142857142857,0.5922222222222223,0.5906666666666668,0.09517857142857143,0.09492857142857143,0.09517857142857143,0.09492857142857143,52340.0,48320.0,1.0,0.1607142857142857,0.5922222222222223,0.5906666666666668,0.09517857142857143,0.09492857142857143
3802,1,Correctional officers and jailers,33,1,0.2386363636363636,0.2613636363636363,0.6507638888888888,0.7009166666666666,0.15529592803030298,0.16726420454545451,0.15529592803030298,0.16726420454545451,53420.0,47920.0,1.0,0.23863636363636362,0.6507638888888888,0.7009166666666666,0.15529592803030298,0.16726420454545451
3820,1,Detectives and criminal investigators,33,1,0.3477375565610859,0.397410759175465,0.6881712962962964,0.6924722222222223,0.23930300506954916,0.24079859854198085,0.23756097599296125,0.2380505467571644,90370.0,83640.0,1.0,0.34773755656108596,0.6881712962962964,0.6924722222222222,0.23930300506954916,0.24079859854198085
3840,2,Fish and game wardens and parking enforcement officers,33,1,0.23980186480186477,0.30230186480186483,0.6563194444444445,0.6675833333333334,0.14793671895234395,0.15197627719502718,0.14793671895234395,0.15197627719502718,52120.0,53660.0,2.0,0.24390002334290062,0.6503744514966306,0.6624803714151388,0.14920079969412217,0.1534884397503844
3870,2,Police officers,33,1,0.3424158456486042,0.300595238095238,0.7168576388888889,0.7402291666666667,0.24742617607986678,0.25582150981800766,0.2472012549033023,0.25555160440613023,70160.0,64770.0,2.0,0.2483522217070071,0.6964368305421434,0.7157241966505722,0.17300354035688226,0.17780198182341783
3900,1,Animal control workers,33,1,0.1333333333333333,0.35,0.6608333333333333,0.713,0.08811111111111108,0.09506666666666665,0.08811111111111108,0.09506666666666665,42620.0,39160.0,1.0,0.1333333333333333,0.6608333333333333,0.713,0.08811111111111108,0.09506666666666665
3910,1,Private detectives and investigators,33,1,0.3888888888888888,0.3888888888888888,0.5875694444444445,0.5850833333333334,0.22849922839506168,0.22753240740740738,0.22849922839506168,0.22753240740740738,60970.0,59380.0,1.0,0.3888888888888888,0.5875694444444446,0.5850833333333334,0.22849922839506168,0.22753240740740738
3930,2,Security guards and gambling surveillance officers,33,1,0.28124999999999994,0.3020833333333333,0.5974305555555556,0.6369166666666666,0.16780598958333331,0.1788671874999999,0.16780598958333331,0.1788671874999999,36955.0,33460.0,2.0,0.2505386667792063,0.6043917910856021,0.6452701493027223,0.15141594820820836,0.16165604450751345
3940,1,Crossing guards and flaggers,33,1,0.2631578947368421,0.1052631578947368,0.6011111111111112,0.6413333333333334,0.158187134502924,0.1687719298245614,0.158187134502924,0.1687719298245614,35670.0,31450.0,1.0,0.2631578947368421,0.6011111111111112,0.6413333333333334,0.158187134502924,0.1687719298245614
3945,1,Transportation security screeners,33,1,0.23,0.26,0.5380555555555556,0.5656666666666668,0.1237527777777778,0.13010333333333335,0.1237527777777778,0.13010333333333335,46380.0,45470.0,1.0,0.23,0.5380555555555556,0.5656666666666668,0.1237527777777778,0.13010333333333335
3946,1,School bus monitors,33,1,0.1944444444444444,0.1666666666666666,,,,,,,30220.0,29100.0,1.0,0.1944444444444444,,,,
3960,2,Other protective service workers,33,1,0.25073170731707317,0.22902439024390245,0.6243750000000001,0.6692499999999999,0.15442723577235773,0.1652541463414634,0.15442723577235773,0.1652541463414634,34740.0,31920.0,2.0,0.24471903389928826,0.6259258719499242,0.6711110463399088,0.15106192557896292,0.16169678798281245
40,1,Advertising and promotions managers,11,1,0.5465116279069767,0.4767441860465116,0.638888888888889,0.6066666666666667,0.34916020671834624,0.3315503875968992,0.34916020671834624,0.3315503875968992,142860.0,127150.0,1.0,0.5465116279069767,0.638888888888889,0.6066666666666667,0.34916020671834624,0.3315503875968992
4000,1,Chefs and head cooks,35,1,0.2619047619047618,0.2619047619047618,0.6917361111111111,0.7100833333333334,0.18116898148148142,0.1859742063492063,0.18116898148148142,0.1859742063492063,56920.0,50160.0,1.0,0.2619047619047618,0.6917361111111111,0.7100833333333334,0.18116898148148142,0.1859742063492063
4010,1,First-line supervisors of food preparation and serving workers,35,1,0.2555555555555555,0.5111111111111112,0.6638888888888889,0.7166666666666666,0.16966049382716045,0.18314814814814806,0.16966049382716045,0.18314814814814806,39150.0,36570.0,1.0,0.2555555555555555,0.6638888888888889,0.7166666666666666,0.16966049382716045,0.18314814814814806
4020,6,Cooks,35,1,0.10282886152940598,0.09105684995340166,0.5338194444444445,0.5605833333333334,0.0540430454047514,0.054595871879138655,0.0540430454047514,0.054595871879138655,32002.0,31116.0,5.0,0.08040175071748225,0.5242428354974573,0.5614730500371626,0.04238150392111114,0.04474969720108279
4030,1,Food preparation workers,35,1,0.0462962962962962,0.037037037037037,0.5280555555555556,0.5936666666666668,0.0244470164609053,0.027484567901234516,0.0244470164609053,0.027484567901234516,28810.0,28780.0,1.0,0.0462962962962962,0.5280555555555556,0.5936666666666668,0.0244470164609053,0.027484567901234512
